"id:ID(Person-ID)","name",":LABEL"
"541178.1730869171","Sachin Sahel","Person"
"1064610","皮特·本森","Person"
"234128.65224190816","Paul Lazenby","Person"
"1328121","曼尼·贾希尼托","Person"
"931904.9425830628","Taya Clyne","Person"
"727553.3758779801","Nickolas Baric","Person"
"1055422","卡罗尔·贝克","Person"
"1002773","卡尔·莫尔登","Person"
"333562.7214887311","Eli Wallach","Person"
"184494.6950143056","Alexander Scheer","Person"
"1012598","亚历山大·贝叶尔","Person"
"1016796","卡特琳娜·塔巴赫","Person"
"1142755","斯特里奥·萨万特","Person"
"1173149","埃尔默·拜克","Person"
"1301633","玛雅·扎帕塔","Person"
"1293754","Lisa Owen","Person"
"143029.84883887015","Luis Alberti","Person"
"1059349","麦肯齐·阿斯丁","Person"
"1054432","凯文·史派西","Person"
"1055983","戴维·奥格登·施蒂尔斯","Person"
"1022901","奥古斯特·斯彻伦伯格","Person"
"1019027","布莱恩·考克斯","Person"
"821147.7840399926","George Gerdes","Person"
"1054450","汤姆·汉克斯","Person"
"1089616","埃迪·狄森","Person"
"1094629","诺娜·加耶","Person"
"1049804","彼得•斯科拉里","Person"
"1328534","Leslie Zemeckis","Person"
"1100458","Gordon Hart","Person"
"545118.3973808105","Eugene Friedman","Person"
"652214.770867414","Stanley Friedman","Person"
"410046.8984314933","Robert Schwartz","Person"
"1000096","娜塔莎·雷昂","Person"
"1027191","克里·杜瓦尔","Person"
"1009271","奥布瑞·普拉扎","Person"
"1009256","朱迪·格雷尔","Person"
"1036464","弗莱德·阿米森","Person"
"538504.6958645931","Serge Renko","Person"
"1088217","Katerina Didaskalou","Person"
"1068625","谢丽埃勒·克莱尔","Person"
"1274913","阿曼达·朗格勒","Person"
"1296518","艾曼纽勒·萨兰杰","Person"
"235642.54153316043","Egor Beroev","Person"
"1042156","弗拉基米尔·伊利因","Person"
"639844.4189312207","Olga Krasko","Person"
"561004.5685731628","Marat Basharov","Person"
"78908.23279524683","Viktor Verzhbitskiy","Person"
"1049605","杰奎琳·比塞特","Person"
"1016762","瓦伦蒂娜·格特斯","Person"
"1070141","达尼","Person"
"1022553","让-皮埃尔·利奥德","Person"
"1054852","弗朗索瓦·特吕弗","Person"
"1016735","让-皮埃尔·奥蒙特","Person"
"1076665","陈冠希","Person"
"1050179","钟丽缇","Person"
"1006393","颜颖思","Person"
"1023278","冯德伦","Person"
"1028522","李灿森","Person"
"1002667","保罗·路德","Person"
"883715.6734042169","Mitzi Ruhlmann","Person"
"1328089","韦德·布里格斯","Person"
"966504.7636970734","Luke Elliott","Person"
"752220.4105887373","Mattt Callan","Person"
"243628.92626780397","James Malcher","Person"
"1054528","杰克·尼科尔森","Person"
"1010585","谢莉·杜瓦尔","Person"
